step,coverage,avg_rmse
1819,0.39125,4.40873582055547
1820,0.39125,4.40873582055547
1821,0.39125,4.40873582055547
1822,0.39125,4.40873582055547
1823,0.39125,4.40873582055547
1824,0.391875,4.40873582055547
1825,0.391875,4.40873582055547
1826,0.391875,4.40873582055547
1827,0.391875,4.40873582055547
1828,0.391875,4.40873582055547
1829,0.391875,4.408589342185945
1830,0.3925,4.408589342185945
1831,0.3925,4.408589342185945
1832,0.3925,4.408589342185945
1833,0.3925,4.4104117542178045
1834,0.3925,4.4104117542178045
1835,0.3925,4.4104117542178045
1836,0.393125,4.4104117542178045
1837,0.393125,4.4104117542178045
1838,0.393125,4.4104117542178045
1839,0.393125,4.4104117542178045
1840,0.393125,4.4104117542178045
1841,0.393125,4.4104117542178045
1842,0.39375,4.4104117542178045
1843,0.394375,4.4104117542178045
1844,0.394375,4.4104117542178045
1845,0.394375,4.4104117542178045
1846,0.394375,4.4104117542178045
1847,0.394375,4.4104117542178045
1848,0.394375,4.4104117542178045
1849,0.394375,4.4104117542178045
1850,0.394375,4.4104117542178045
1851,0.394375,4.4104117542178045
1852,0.394375,4.4104117542178045
1853,0.394375,4.4104117542178045
1854,0.394375,4.4104117542178045
1855,0.394375,4.4104117542178045
1856,0.394375,4.4104117542178045
1857,0.394375,4.4104117542178045
1858,0.394375,4.4104117542178045
1859,0.394375,4.4104117542178045
1860,0.394375,4.4104117542178045
1861,0.394375,4.4104117542178045
1862,0.394375,4.4104117542178045
1863,0.394375,4.4104117542178045
1864,0.394375,4.416404640336775
1865,0.394375,4.416404640336775
1866,0.395,4.416404640336775
1867,0.395,4.416404640336775
1868,0.395,4.416404640336775
1869,0.395,4.416404640336775
1870,0.395625,4.416404640336775
1871,0.39625,4.416404640336775
1872,0.39625,4.416404640336775
1873,0.39625,4.416404640336775
1874,0.39625,4.416404640336775
1875,0.396875,4.416404640336775
1876,0.3975,4.416404640336775
1877,0.398125,4.416404640336775
1878,0.398125,4.416404640336775
1879,0.398125,4.416404640336775
1880,0.39875,4.416404640336775
1881,0.39875,4.41670418244174
1882,0.4,4.41670418244174
1883,0.4,4.41670418244174
1884,0.4,4.41670418244174
1885,0.4,4.41670418244174
1886,0.4,4.41670418244174
1887,0.40125,4.41670418244174
1888,0.40125,4.41670418244174
1889,0.401875,4.41670418244174
1890,0.401875,4.41670418244174
1891,0.401875,4.41670418244174
1892,0.4025,4.41670418244174
1893,0.403125,4.41670418244174
1894,0.403125,4.414898283285882
1895,0.403125,4.414898283285882
1896,0.40375,4.414898283285882
1897,0.405,4.414898283285882
1898,0.405,4.414898283285882
1899,0.405,4.414898283285882
1900,0.405625,4.414898283285882
1901,0.405625,4.414898283285882
1902,0.40625,4.414898283285882
1903,0.40625,4.414898283285882
1904,0.40625,4.414898283285882
1905,0.406875,4.414898283285882
1906,0.4075,4.414898283285882
1907,0.408125,4.414898283285882
1908,0.408125,4.414898283285882
1909,0.408125,4.414898283285882
1910,0.408125,4.414898283285882
1911,0.408125,4.414898283285882
1912,0.408125,4.414898283285882
1913,0.40875,4.414898283285882
1914,0.40875,4.414898283285882
1915,0.40875,4.414898283285882
1916,0.40875,4.414898283285882
1917,0.40875,4.414898283285882
1918,0.40875,4.4150138023058325
1919,0.409375,4.4150138023058325
1920,0.409375,4.4150138023058325
1921,0.41,4.4150138023058325
1922,0.41,4.4150138023058325
1923,0.410625,4.4150138023058325
1924,0.410625,4.4150138023058325
1925,0.410625,4.4150138023058325
1926,0.410625,4.4150138023058325
1927,0.410625,4.4150138023058325
1928,0.41125,4.416221231216013
1929,0.41125,4.416221231216013
1930,0.41125,4.416221231216013
1931,0.41125,4.416221231216013
1932,0.41125,4.416221231216013
1933,0.41125,4.416221231216013
1934,0.41125,4.416221231216013
1935,0.41125,4.416221231216013
1936,0.41125,4.416221231216013
1937,0.41125,4.416221231216013
1938,0.41125,4.416221231216013
1939,0.41125,4.416221231216013
1940,0.41125,4.416221231216013
1941,0.41125,4.416221231216013
1942,0.41125,4.416221231216013
1943,0.41125,4.416221231216013
1944,0.41125,4.416221231216013
1945,0.41125,4.417964251370209
1946,0.41125,4.417964251370209
1947,0.41125,4.417964251370209
1948,0.41125,4.417964251370209
1949,0.41125,4.417964251370209
1950,0.41125,4.417964251370209
1951,0.41125,4.417964251370209
1952,0.41125,4.417964251370209
1953,0.41125,4.417964251370209
1954,0.41125,4.417964251370209
1955,0.41125,4.417964251370209
1956,0.41125,4.417964251370209
1957,0.41125,4.3955520947872495
1958,0.41125,4.3955520947872495
1959,0.41125,4.3955520947872495
1960,0.411875,4.3955520947872495
1961,0.411875,4.3955520947872495
1962,0.411875,4.3955520947872495
1963,0.411875,4.3955520947872495
1964,0.411875,4.3955520947872495
1965,0.411875,4.3955520947872495
1966,0.411875,4.3955520947872495
1967,0.411875,4.3955520947872495
1968,0.411875,4.3955520947872495
1969,0.411875,4.3955520947872495
1970,0.411875,4.3955520947872495
1971,0.411875,4.3955520947872495
1972,0.4125,4.3955520947872495
1973,0.4125,4.3955520947872495
1974,0.4125,4.3955520947872495
1975,0.413125,4.3955520947872495
1976,0.413125,4.3955520947872495
1977,0.413125,4.3955520947872495
1978,0.413125,4.3955520947872495
1979,0.413125,4.3955520947872495
1980,0.41375,4.3955520947872495
1981,0.41375,4.3955520947872495
1982,0.41375,4.3955520947872495
1983,0.414375,4.3955520947872495
1984,0.414375,4.3955520947872495
1985,0.415,4.3955520947872495
1986,0.415,4.3955520947872495
1987,0.415,4.3955520947872495
1988,0.415625,4.3955520947872495
1989,0.415625,4.3955520947872495
1990,0.415625,4.3955520947872495
1991,0.415625,4.3955520947872495
1992,0.415625,4.3955520947872495
1993,0.41625,4.3955520947872495
1994,0.416875,4.3955520947872495
1995,0.416875,4.3955520947872495
1996,0.4175,4.3955520947872495
1997,0.4175,4.3955520947872495
1998,0.4175,4.3955520947872495
1999,0.4175,4.3955520947872495
2000,0.4175,4.3955520947872495
2001,0.418125,4.3955520947872495
2002,0.418125,4.3955520947872495
2003,0.418125,4.3955520947872495
2004,0.418125,4.3955520947872495
2005,0.418125,4.3955520947872495
2006,0.41875,4.3955520947872495
2007,0.419375,4.3955520947872495
2008,0.419375,4.3955520947872495
2009,0.419375,4.3955520947872495
2010,0.419375,4.3955520947872495
2011,0.419375,4.3955520947872495
2012,0.419375,4.3955520947872495
2013,0.419375,4.3955520947872495
2014,0.42,4.3955520947872495
2015,0.42,4.3955520947872495
2016,0.42,4.3955520947872495
2017,0.42,4.3955520947872495
2018,0.42,4.3955520947872495
2019,0.42,4.3955520947872495
2020,0.42,4.3955520947872495
2021,0.42,4.3955520947872495
2022,0.42,4.3955520947872495
2023,0.42,4.3955520947872495
2024,0.42,4.3955520947872495
2025,0.42,4.3955520947872495
2026,0.42,4.3955520947872495
2027,0.42,4.3955520947872495
2028,0.42,4.409900329008301
2029,0.42,4.409900329008301
2030,0.42,4.409900329008301
2031,0.42,4.409900329008301
2032,0.42125,4.409900329008301
2033,0.42125,4.409900329008301
2034,0.42125,4.409900329008301
2035,0.421875,4.409900329008301
2036,0.421875,4.409900329008301
2037,0.4225,4.409900329008301
2038,0.4225,4.409900329008301
2039,0.4225,4.409900329008301
2040,0.423125,4.409900329008301
2041,0.42375,4.409900329008301
2042,0.424375,4.409900329008301
2043,0.424375,4.4127751061304705
2044,0.424375,4.4127751061304705
2045,0.424375,4.4127751061304705
2046,0.424375,4.4127751061304705
2047,0.425,4.4127751061304705
2048,0.425,4.4127751061304705
2049,0.425,4.4127751061304705
2050,0.425,4.4127751061304705
2051,0.425,4.4127751061304705
2052,0.425625,4.4127751061304705
2053,0.425625,4.4127751061304705
2054,0.425625,4.4127751061304705
2055,0.425625,4.4127751061304705
2056,0.42625,4.4127751061304705
2057,0.42625,4.4127751061304705
2058,0.42625,4.4127751061304705
2059,0.42625,4.4127751061304705
2060,0.42625,4.4127751061304705
2061,0.42625,4.4127751061304705
2062,0.4275,4.4127751061304705
2063,0.4275,4.4127751061304705
2064,0.4275,4.4127751061304705
2065,0.4275,4.4127751061304705
2066,0.4275,4.4127751061304705
2067,0.428125,4.4127751061304705
2068,0.428125,4.4127751061304705
2069,0.428125,4.4127751061304705
2070,0.428125,4.4127751061304705
2071,0.428125,4.4127751061304705
2072,0.428125,4.4127751061304705
2073,0.42875,4.4127751061304705
2074,0.42875,4.4127751061304705
2075,0.42875,4.4127751061304705
2076,0.42875,4.4127751061304705
2077,0.42875,4.4127751061304705
2078,0.42875,4.4127751061304705
2079,0.42875,4.4127751061304705
2080,0.42875,4.4127751061304705
2081,0.42875,4.4127751061304705
2082,0.42875,4.4127751061304705
2083,0.42875,4.4127751061304705
2084,0.42875,4.4127751061304705
2085,0.42875,4.4127751061304705
2086,0.42875,4.42301439726483
2087,0.42875,4.42301439726483
2088,0.429375,4.42301439726483
2089,0.429375,4.42301439726483
2090,0.429375,4.42301439726483
2091,0.429375,4.42301439726483
2092,0.429375,4.42301439726483
2093,0.43,4.42301439726483
2094,0.43,4.42301439726483
2095,0.43,4.42301439726483
2096,0.43,4.42301439726483
2097,0.43,4.42301439726483
2098,0.430625,4.42301439726483
2099,0.430625,4.425530772178289
2100,0.430625,4.425530772178289
2101,0.430625,4.425530772178289
2102,0.430625,4.425530772178289
2103,0.43125,4.425530772178289
2104,0.43125,4.425530772178289
2105,0.43125,4.425530772178289
2106,0.43125,4.425530772178289
2107,0.43125,4.425530772178289
2108,0.431875,4.425530772178289
2109,0.431875,4.425530772178289
2110,0.431875,4.425530772178289
2111,0.4325,4.425530772178289
2112,0.4325,4.425530772178289
2113,0.433125,4.425530772178289
2114,0.433125,4.425530772178289
2115,0.433125,4.425266511162406
2116,0.433125,4.425266511162406
2117,0.433125,4.425266511162406
2118,0.433125,4.425266511162406
2119,0.43375,4.425266511162406
2120,0.43375,4.425266511162406
2121,0.43375,4.425266511162406
2122,0.43375,4.425266511162406
2123,0.43375,4.425266511162406
2124,0.43375,4.425266511162406
2125,0.43375,4.425266511162406
2126,0.43375,4.425266511162406
2127,0.43375,4.425266511162406
2128,0.43375,4.425266511162406
2129,0.434375,4.425266511162406
2130,0.434375,4.425266511162406
2131,0.434375,4.425266511162406
2132,0.434375,4.425266511162406
2133,0.434375,4.425266511162406
2134,0.434375,4.425266511162406
2135,0.434375,4.425266511162406
2136,0.434375,4.425266511162406
2137,0.434375,4.425266511162406
2138,0.434375,4.425266511162406
2139,0.434375,4.425266511162406
2140,0.434375,4.425266511162406
2141,0.434375,4.425266511162406
2142,0.434375,4.425266511162406
2143,0.434375,4.425266511162406
2144,0.434375,4.425266511162406
2145,0.434375,4.427510292364912
2146,0.434375,4.427510292364912
2147,0.434375,4.427510292364912
2148,0.434375,4.427510292364912
2149,0.434375,4.427510292364912
2150,0.434375,4.427510292364912
2151,0.434375,4.427510292364912
2152,0.434375,4.427510292364912
2153,0.434375,4.427510292364912
2154,0.434375,4.427510292364912
2155,0.434375,4.427510292364912
2156,0.434375,4.427510292364912
2157,0.434375,4.427510292364912
2158,0.434375,4.441242292283378
2159,0.434375,4.441242292283378
2160,0.434375,4.441242292283378
2161,0.434375,4.441242292283378
2162,0.434375,4.441242292283378
2163,0.434375,4.441242292283378
2164,0.434375,4.450339025100555
2165,0.434375,4.450339025100555
2166,0.434375,4.450339025100555
2167,0.434375,4.450339025100555
2168,0.434375,4.450339025100555
2169,0.434375,4.450339025100555
2170,0.434375,4.450339025100555
2171,0.434375,4.450339025100555
2172,0.434375,4.450339025100555
2173,0.434375,4.450339025100555
2174,0.434375,4.450339025100555
2175,0.435,4.450339025100555
2176,0.435,4.450339025100555
2177,0.435,4.450339025100555
2178,0.435625,4.450339025100555
2179,0.435625,4.450339025100555
2180,0.435625,4.450339025100555
2181,0.435625,4.450339025100555
2182,0.435625,4.450339025100555
2183,0.435625,4.450339025100555
2184,0.435625,4.450339025100555
2185,0.43625,4.450339025100555
2186,0.43625,4.450339025100555
2187,0.43625,4.450339025100555
2188,0.43625,4.450339025100555
2189,0.43625,4.450339025100555
2190,0.43625,4.450339025100555
2191,0.43625,4.450339025100555
2192,0.43625,4.450339025100555
2193,0.43625,4.450339025100555
2194,0.43625,4.450339025100555
2195,0.43625,4.450339025100555
2196,0.43625,4.450339025100555
2197,0.43625,4.453535580014852
2198,0.43625,4.453535580014852
2199,0.43625,4.453535580014852
2200,0.436875,4.453535580014852
2201,0.436875,4.453535580014852
2202,0.436875,4.453535580014852
2203,0.436875,4.453535580014852
2204,0.436875,4.453535580014852
2205,0.4375,4.453535580014852
2206,0.4375,4.453535580014852
2207,0.4375,4.453535580014852
2208,0.4375,4.453535580014852
2209,0.4375,4.453535580014852
2210,0.438125,4.453535580014852
2211,0.438125,4.453535580014852
2212,0.438125,4.453535580014852
2213,0.438125,4.453535580014852
2214,0.438125,4.453535580014852
2215,0.438125,4.453535580014852
2216,0.438125,4.453535580014852
2217,0.438125,4.453535580014852
2218,0.438125,4.453535580014852
2219,0.438125,4.451294519173428
2220,0.438125,4.451294519173428
2221,0.439375,4.451294519173428
2222,0.439375,4.451294519173428
2223,0.439375,4.451294519173428
2224,0.439375,4.451294519173428
2225,0.439375,4.451294519173428
2226,0.44,4.451294519173428
2227,0.44,4.451294519173428
2228,0.440625,4.451294519173428
2229,0.440625,4.451294519173428
2230,0.440625,4.451294519173428
2231,0.44125,4.451294519173428
2232,0.44125,4.451294519173428
2233,0.44125,4.451294519173428
2234,0.44125,4.451294519173428
2235,0.44125,4.451294519173428
2236,0.441875,4.451294519173428
2237,0.441875,4.451294519173428
2238,0.441875,4.46205855979272
2239,0.441875,4.46205855979272
2240,0.441875,4.46205855979272
2241,0.4425,4.453422705839575
2242,0.4425,4.453422705839575
2243,0.4425,4.453422705839575
2244,0.4425,4.453422705839575
2245,0.4425,4.453422705839575
2246,0.4425,4.453422705839575
2247,0.4425,4.453422705839575
2248,0.443125,4.453422705839575
2249,0.443125,4.453422705839575
2250,0.443125,4.453422705839575
2251,0.443125,4.453422705839575
2252,0.443125,4.453422705839575
2253,0.443125,4.453422705839575
2254,0.443125,4.453422705839575
2255,0.443125,4.453422705839575
2256,0.44375,4.453422705839575
2257,0.44375,4.453422705839575
2258,0.44375,4.453422705839575
2259,0.44375,4.453422705839575
2260,0.44375,4.453422705839575
2261,0.444375,4.444691501916467
2262,0.444375,4.444691501916467
2263,0.444375,4.444691501916467
2264,0.444375,4.444691501916467
2265,0.444375,4.444691501916467
2266,0.444375,4.444691501916467
2267,0.445,4.444691501916467
2268,0.445,4.444691501916467
2269,0.445,4.444691501916467
2270,0.445,4.444691501916467
2271,0.445,4.444691501916467
2272,0.445625,4.444691501916467
2273,0.445625,4.444691501916467
2274,0.445625,4.444691501916467
2275,0.445625,4.444691501916467
2276,0.445625,4.444691501916467
2277,0.445625,4.444691501916467
2278,0.445625,4.444691501916467
2279,0.445625,4.444691501916467
2280,0.445625,4.444691501916467
2281,0.44625,4.444691501916467
2282,0.446875,4.444691501916467
2283,0.446875,4.444691501916467
2284,0.446875,4.444691501916467
2285,0.446875,4.444691501916467
2286,0.446875,4.444691501916467
2287,0.446875,4.444691501916467
2288,0.4475,4.444691501916467
2289,0.4475,4.444691501916467
2290,0.4475,4.444691501916467
2291,0.4475,4.444691501916467
2292,0.4475,4.444691501916467
2293,0.4475,4.444691501916467
2294,0.4475,4.444691501916467
2295,0.4475,4.444691501916467
2296,0.448125,4.444691501916467
2297,0.448125,4.444691501916467
2298,0.448125,4.444691501916467
2299,0.448125,4.444691501916467
2300,0.448125,4.444691501916467
2301,0.448125,4.444691501916467
2302,0.44875,4.444691501916467
2303,0.44875,4.444691501916467
2304,0.44875,4.444691501916467
2305,0.44875,4.444691501916467
2306,0.44875,4.4515902917538535
2307,0.44875,4.4515902917538535
2308,0.449375,4.4515902917538535
2309,0.449375,4.4515902917538535
2310,0.449375,4.4515902917538535
2311,0.449375,4.4515902917538535
2312,0.45,4.4515902917538535
2313,0.45,4.4515902917538535
2314,0.45,4.4515902917538535
2315,0.45,4.4515902917538535
2316,0.45,4.4515902917538535
2317,0.45,4.4515902917538535
2318,0.45,4.4515902917538535
2319,0.45,4.4515902917538535
2320,0.450625,4.4515902917538535
2321,0.450625,4.4515902917538535
2322,0.450625,4.4515902917538535
2323,0.450625,4.4515902917538535
2324,0.450625,4.438973225347582
2325,0.450625,4.438973225347582
2326,0.450625,4.438973225347582
2327,0.450625,4.438973225347582
2328,0.450625,4.438973225347582
2329,0.450625,4.438973225347582
2330,0.450625,4.438973225347582
2331,0.450625,4.4453976575054845
2332,0.450625,4.4453976575054845
2333,0.45125,4.4453976575054845
2334,0.45125,4.4453976575054845
2335,0.45125,4.4453976575054845
2336,0.45125,4.4453976575054845
2337,0.45125,4.4453976575054845
2338,0.45125,4.4453976575054845
2339,0.45125,4.434803022834919
2340,0.45125,4.434803022834919
2341,0.45125,4.434803022834919
2342,0.451875,4.434803022834919
2343,0.451875,4.432907531745877
2344,0.451875,4.432907531745877
2345,0.451875,4.432907531745877
2346,0.451875,4.432907531745877
2347,0.4525,4.432619824329313
2348,0.4525,4.432619824329313
2349,0.4525,4.432619824329313
2350,0.4525,4.432619824329313
2351,0.4525,4.432619824329313
2352,0.453125,4.432619824329313
2353,0.453125,4.432619824329313
2354,0.453125,4.432619824329313
2355,0.453125,4.432619824329313
2356,0.453125,4.432619824329313
2357,0.453125,4.432619824329313
2358,0.453125,4.432619824329313
2359,0.453125,4.432619824329313
2360,0.453125,4.432619824329313
2361,0.453125,4.432619824329313
2362,0.453125,4.432619824329313
2363,0.453125,4.432619824329313
2364,0.453125,4.432619824329313
2365,0.453125,4.432619824329313
2366,0.453125,4.432619824329313
2367,0.453125,4.432619824329313
2368,0.453125,4.432619824329313
2369,0.453125,4.432619824329313
2370,0.453125,4.432619824329313
2371,0.453125,4.432619824329313
2372,0.453125,4.432619824329313
2373,0.453125,4.432619824329313
2374,0.453125,4.432619824329313
2375,0.453125,4.432619824329313
2376,0.453125,4.432619824329313
2377,0.453125,4.432619824329313
2378,0.45375,4.432619824329313
2379,0.45375,4.46510649858323
2380,0.45375,4.46510649858323
2381,0.45375,4.46510649858323
2382,0.454375,4.46510649858323
2383,0.454375,4.46510649858323
2384,0.454375,4.46510649858323
2385,0.454375,4.46510649858323
2386,0.454375,4.46510649858323
2387,0.455,4.46510649858323
2388,0.455625,4.46510649858323
2389,0.455625,4.46510649858323
2390,0.455625,4.46510649858323
2391,0.455625,4.46510649858323
2392,0.455625,4.46510649858323
2393,0.455625,4.46510649858323
2394,0.45625,4.46510649858323
2395,0.45625,4.46510649858323
2396,0.45625,4.46510649858323
2397,0.45625,4.46510649858323
2398,0.45625,4.46510649858323
2399,0.45625,4.46510649858323
2400,0.45625,4.46510649858323
2401,0.45625,4.46510649858323
2402,0.456875,4.46510649858323
2403,0.456875,4.46510649858323
2404,0.456875,4.46510649858323
2405,0.456875,4.46510649858323
2406,0.456875,4.46510649858323
2407,0.4575,4.46510649858323
2408,0.4575,4.46510649858323
2409,0.4575,4.46510649858323
2410,0.4575,4.46510649858323
2411,0.4575,4.46510649858323
2412,0.458125,4.46510649858323
2413,0.458125,4.46510649858323
2414,0.458125,4.46510649858323
2415,0.458125,4.46510649858323
2416,0.458125,4.46510649858323
2417,0.458125,4.46510649858323
2418,0.458125,4.46510649858323
2419,0.458125,4.47089648311856
2420,0.458125,4.47089648311856
2421,0.458125,4.47089648311856
2422,0.458125,4.47089648311856
2423,0.458125,4.47089648311856
2424,0.458125,4.47089648311856
2425,0.458125,4.47089648311856
2426,0.458125,4.47089648311856
2427,0.458125,4.47089648311856
2428,0.458125,4.47089648311856
2429,0.458125,4.47089648311856
2430,0.458125,4.47089648311856
2431,0.458125,4.473384021256288
2432,0.45875,4.473384021256288
2433,0.45875,4.473384021256288
2434,0.45875,4.473384021256288
2435,0.45875,4.473384021256288
2436,0.45875,4.473384021256288
2437,0.459375,4.473384021256288
2438,0.459375,4.473384021256288
2439,0.459375,4.473384021256288
2440,0.459375,4.473384021256288
2441,0.459375,4.473384021256288
2442,0.459375,4.473384021256288
2443,0.459375,4.473384021256288
2444,0.459375,4.473384021256288
2445,0.459375,4.473384021256288
2446,0.459375,4.473384021256288
2447,0.459375,4.473384021256288
2448,0.459375,4.473384021256288
2449,0.459375,4.473384021256288
2450,0.459375,4.473384021256288
2451,0.459375,4.4752184304899405
2452,0.46,4.4752184304899405
2453,0.46,4.4752184304899405
2454,0.46,4.4752184304899405
2455,0.46,4.4752184304899405
2456,0.46,4.4752184304899405
2457,0.46,4.4752184304899405
2458,0.46,4.4752184304899405
2459,0.46,4.4752184304899405
2460,0.46,4.4752184304899405
2461,0.46,4.4752184304899405
2462,0.46,4.4752184304899405
2463,0.46,4.4752184304899405
2464,0.46,4.4752184304899405
2465,0.46,4.4752184304899405
2466,0.46,4.4752184304899405
2467,0.46,4.4752184304899405
2468,0.460625,4.4752184304899405
2469,0.460625,4.4752184304899405
2470,0.460625,4.474545646758389
2471,0.460625,4.474545646758389
2472,0.460625,4.474545646758389
2473,0.460625,4.474545646758389
2474,0.460625,4.474545646758389
2475,0.460625,4.474545646758389
2476,0.460625,4.474545646758389
2477,0.460625,4.474545646758389
2478,0.460625,4.474545646758389
2479,0.460625,4.474545646758389
2480,0.460625,4.474545646758389
2481,0.460625,4.474545646758389
2482,0.460625,4.469036619376661
2483,0.460625,4.469036619376661
2484,0.46125,4.461006870611565
2485,0.46125,4.461006870611565
2486,0.46125,4.461006870611565
2487,0.46125,4.461006870611565
2488,0.46125,4.461006870611565
2489,0.46125,4.461006870611565
2490,0.46125,4.461006870611565
2491,0.46125,4.461006870611565
2492,0.46125,4.461006870611565
2493,0.46125,4.461006870611565
2494,0.46125,4.461006870611565
2495,0.46125,4.461006870611565
2496,0.46125,4.461006870611565
2497,0.46125,4.461006870611565
2498,0.46125,4.461006870611565
2499,0.46125,4.461006870611565
2500,0.46125,4.461006870611565
2501,0.46125,4.464505972322042
2502,0.46125,4.464505972322042
2503,0.46125,4.464505972322042
2504,0.46125,4.464505972322042
2505,0.46125,4.464505972322042
2506,0.46125,4.464505972322042
2507,0.46125,4.464505972322042
2508,0.46125,4.464505972322042
2509,0.46125,4.464505972322042
2510,0.46125,4.464505972322042
2511,0.46125,4.464505972322042
2512,0.46125,4.464505972322042
2513,0.46125,4.464505972322042
2514,0.46125,4.464505972322042
2515,0.46125,4.464505972322042
2516,0.46125,4.464505972322042
2517,0.46125,4.464505972322042
2518,0.46125,4.464505972322042
2519,0.46125,4.464505972322042
2520,0.46125,4.464432715444165
2521,0.46125,4.4649716763114995
2522,0.46125,4.4649716763114995
2523,0.46125,4.4649716763114995
2524,0.46125,4.4649716763114995
2525,0.46125,4.4649716763114995
2526,0.46125,4.476781601033404
2527,0.46125,4.476781601033404
2528,0.46125,4.476781601033404
2529,0.46125,4.476781601033404
2530,0.46125,4.476781601033404
2531,0.461875,4.476781601033404
2532,0.461875,4.476781601033404
2533,0.461875,4.476781601033404
2534,0.461875,4.476781601033404
2535,0.461875,4.476781601033404
2536,0.461875,4.476781601033404
2537,0.4625,4.476781601033404
2538,0.4625,4.476781601033404
2539,0.4625,4.476781601033404
2540,0.4625,4.476781601033404
2541,0.4625,4.476781601033404
2542,0.463125,4.476781601033404
2543,0.463125,4.476781601033404
2544,0.463125,4.476781601033404
2545,0.463125,4.476781601033404
2546,0.463125,4.4773885700085785
2547,0.46375,4.4773885700085785
2548,0.46375,4.4773885700085785
2549,0.46375,4.4773885700085785
2550,0.46375,4.4773885700085785
2551,0.46375,4.4773885700085785
2552,0.464375,4.4773885700085785
2553,0.464375,4.4773885700085785
2554,0.464375,4.4773885700085785
2555,0.464375,4.4773885700085785
2556,0.464375,4.4773885700085785
2557,0.465,4.4773885700085785
2558,0.465625,4.4773885700085785
2559,0.465625,4.4773885700085785
2560,0.465625,4.4773885700085785
2561,0.46625,4.4773885700085785
2562,0.466875,4.4773885700085785
2563,0.4675,4.4773885700085785
2564,0.4675,4.4773885700085785
2565,0.4675,4.4773885700085785
2566,0.4675,4.4696203593721195
2567,0.468125,4.4696203593721195
2568,0.46875,4.4696203593721195
2569,0.46875,4.4696203593721195
2570,0.46875,4.4696203593721195
2571,0.46875,4.4696203593721195
2572,0.46875,4.4696203593721195
2573,0.469375,4.4696203593721195
2574,0.469375,4.4696203593721195
2575,0.469375,4.4696203593721195
2576,0.469375,4.4696203593721195
2577,0.469375,4.4696203593721195
2578,0.469375,4.4696203593721195
2579,0.469375,4.4696203593721195
2580,0.469375,4.4696203593721195
2581,0.47,4.4696203593721195
2582,0.47,4.4696203593721195
2583,0.47,4.4696203593721195
2584,0.47,4.4696203593721195
2585,0.47,4.4696203593721195
2586,0.47,4.4696203593721195
2587,0.47,4.4696203593721195
2588,0.47,4.4696203593721195
2589,0.470625,4.4696203593721195
2590,0.470625,4.4696203593721195
2591,0.470625,4.4696203593721195
2592,0.470625,4.4696203593721195
2593,0.470625,4.4696203593721195
2594,0.470625,4.4696203593721195
2595,0.47125,4.4696203593721195
2596,0.471875,4.4696203593721195
2597,0.471875,4.4696203593721195
2598,0.471875,4.4696203593721195
2599,0.471875,4.467304202759962
2600,0.4725,4.467304202759962
2601,0.4725,4.467304202759962
2602,0.473125,4.467304202759962
2603,0.473125,4.467304202759962
2604,0.47375,4.467304202759962
2605,0.474375,4.467304202759962
2606,0.474375,4.467304202759962
2607,0.474375,4.469907717966273
2608,0.474375,4.469907717966273
2609,0.474375,4.469907717966273
2610,0.475,4.469907717966273
2611,0.475,4.469907717966273
2612,0.475,4.469907717966273
2613,0.475625,4.469907717966273
2614,0.475625,4.469907717966273
2615,0.475625,4.469907717966273
2616,0.475625,4.469907717966273
2617,0.475625,4.469907717966273
2618,0.475625,4.469907717966273
2619,0.475625,4.469907717966273
2620,0.47625,4.469907717966273
2621,0.47625,4.469907717966273
2622,0.47625,4.469907717966273
2623,0.47625,4.469907717966273
2624,0.47625,4.469907717966273
2625,0.476875,4.469907717966273
2626,0.4775,4.469907717966273
2627,0.4775,4.469907717966273
2628,0.4775,4.469907717966273
2629,0.4775,4.469907717966273
2630,0.478125,4.469907717966273
2631,0.478125,4.469907717966273
2632,0.47875,4.469907717966273
2633,0.47875,4.469907717966273
2634,0.47875,4.469907717966273
2635,0.479375,4.469907717966273
2636,0.479375,4.478159456591464
2637,0.48,4.478159456591464
2638,0.48,4.478159456591464
2639,0.48,4.478159456591464
2640,0.480625,4.478159456591464
2641,0.48125,4.478159456591464
2642,0.48125,4.478159456591464
2643,0.48125,4.478159456591464
2644,0.48125,4.478159456591464
2645,0.481875,4.478159456591464
2646,0.481875,4.482021265554498
2647,0.481875,4.482021265554498
2648,0.481875,4.482021265554498
2649,0.481875,4.482021265554498
2650,0.4825,4.482021265554498
2651,0.4825,4.482021265554498
2652,0.4825,4.482021265554498
2653,0.483125,4.482021265554498
2654,0.483125,4.482021265554498
2655,0.483125,4.482021265554498
2656,0.48375,4.482021265554498
2657,0.48375,4.482021265554498
2658,0.48375,4.482021265554498
2659,0.48375,4.48217271762422
2660,0.48375,4.48217271762422
2661,0.484375,4.478870559895847
2662,0.484375,4.478870559895847
2663,0.484375,4.478870559895847
2664,0.484375,4.478870559895847
2665,0.484375,4.478870559895847
2666,0.484375,4.478870559895847
2667,0.484375,4.478870559895847
2668,0.485,4.478870559895847
2669,0.485625,4.478870559895847
2670,0.48625,4.478870559895847
2671,0.48625,4.478870559895847
2672,0.48625,4.478870559895847
2673,0.48625,4.480830436632016
2674,0.48625,4.480830436632016
2675,0.48625,4.480830436632016
2676,0.486875,4.480830436632016
2677,0.486875,4.480830436632016
2678,0.486875,4.480830436632016
2679,0.486875,4.480830436632016
2680,0.486875,4.480830436632016
2681,0.486875,4.480830436632016
2682,0.4875,4.480830436632016
